codigo_IBGE;cidade;player;plano;preco;desconto;dados;taxa_de_instalacao;taxa_de_adesao;apps;vantagens;preco_promocional;detalhe_promocional;adicionais;data_coleta
3105608;Barbacena;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
5204508;Caldas Novas;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3118304;Conselheiro Lafaiete;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3131307;Ipatinga;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4208302;Itapema;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3136702;Juiz de Fora;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3526704;Leme;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4312401;Montenegro;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3539301;Pirassununga;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3541406;Presidente Prudente;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
5218805;Rio Verde;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
5008305;Três Lagoas;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3170206;Uberlândia;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4322400;Uruguaiana;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3502101;Andradina;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3507506;Botucatu;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4305355;Charqueadas;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4306106;Cruz Alta;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
5003702;Dourados;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4307609;Estância Velha;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3127701;Governador Valadares;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4310330;Imbé;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4310603;Itaqui;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3527108;Lins;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4313508;Osório;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3147105;Pará de Minas;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3538006;Pindamonhangaba;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4317509;Santo Ângelo;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4318002;São Borja;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3162500;São João del Rei;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3554003;Tatuí;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3169901;Ubá;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3171303;Viçosa;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3502804;Araçatuba;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3506508;Birigui;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4304630;Capão da Canoa;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3122306;Divinópolis;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
4321600;Tramandaí;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
5221858;Valparaíso de Goiás;CLARO;Internet 500 Mega com Netflix;140,9;0;500 MEGA;0;0;Netflix;-;0; - ;-;19/12/2024
3105608;Barbacena;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
5204508;Caldas Novas;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3118304;Conselheiro Lafaiete;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3131307;Ipatinga;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4208302;Itapema;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3136702;Juiz de Fora;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3526704;Leme;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4312401;Montenegro;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3539301;Pirassununga;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3541406;Presidente Prudente;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
5218805;Rio Verde;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
5008305;Três Lagoas;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3170206;Uberlândia;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4322400;Uruguaiana;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3502101;Andradina;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3507506;Botucatu;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4305355;Charqueadas;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4306106;Cruz Alta;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
5003702;Dourados;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4307609;Estância Velha;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3127701;Governador Valadares;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4310330;Imbé;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4310603;Itaqui;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3527108;Lins;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4313508;Osório;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3147105;Pará de Minas;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3538006;Pindamonhangaba;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4317509;Santo Ângelo;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4318002;São Borja;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3162500;São João del Rei;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3554003;Tatuí;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3169901;Ubá;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3171303;Viçosa;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3502804;Araçatuba;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3506508;Birigui;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4304630;Capão da Canoa;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3122306;Divinópolis;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
4321600;Tramandaí;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
5221858;Valparaíso de Goiás;CLARO;Internet 500 Mega com Amazon Prime;139,8;0;500 MEGA;0;0;Amazon Prime;-;0; - ;-;19/12/2024
3105608;Barbacena;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
5204508;Caldas Novas;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3118304;Conselheiro Lafaiete;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3131307;Ipatinga;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4208302;Itapema;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3136702;Juiz de Fora;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3526704;Leme;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4312401;Montenegro;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3539301;Pirassununga;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3541406;Presidente Prudente;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
5218805;Rio Verde;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
5008305;Três Lagoas;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3170206;Uberlândia;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4322400;Uruguaiana;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3502101;Andradina;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3507506;Botucatu;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4305355;Charqueadas;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4306106;Cruz Alta;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
5003702;Dourados;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4307609;Estância Velha;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3127701;Governador Valadares;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4310330;Imbé;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4310603;Itaqui;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3527108;Lins;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4313508;Osório;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3147105;Pará de Minas;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3538006;Pindamonhangaba;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4317509;Santo Ângelo;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4318002;São Borja;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3162500;São João del Rei;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3554003;Tatuí;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3169901;Ubá;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3171303;Viçosa;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3502804;Araçatuba;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3506508;Birigui;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4304630;Capão da Canoa;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3122306;Divinópolis;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
4321600;Tramandaí;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
5221858;Valparaíso de Goiás;CLARO;Internet 500 Mega com Max;138,9;0;500 MEGA;0;0;Max;-;0; - ;-;19/12/2024
3105608;Barbacena;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
5204508;Caldas Novas;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3118304;Conselheiro Lafaiete;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3131307;Ipatinga;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4208302;Itapema;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3136702;Juiz de Fora;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3526704;Leme;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4312401;Montenegro;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3539301;Pirassununga;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3541406;Presidente Prudente;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
5218805;Rio Verde;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
5008305;Três Lagoas;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3170206;Uberlândia;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4322400;Uruguaiana;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3502101;Andradina;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3507506;Botucatu;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4305355;Charqueadas;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4306106;Cruz Alta;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
5003702;Dourados;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4307609;Estância Velha;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3127701;Governador Valadares;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4310330;Imbé;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4310603;Itaqui;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3527108;Lins;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4313508;Osório;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3147105;Pará de Minas;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3538006;Pindamonhangaba;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4317509;Santo Ângelo;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4318002;São Borja;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3162500;São João del Rei;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3554003;Tatuí;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3169901;Ubá;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3171303;Viçosa;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3502804;Araçatuba;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3506508;Birigui;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4304630;Capão da Canoa;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3122306;Divinópolis;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
4321600;Tramandaí;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
5221858;Valparaíso de Goiás;CLARO;Internet 500 Mega com Disney+;163,9;0;500 MEGA;0;0;Disney+;-;0; - ;-;19/12/2024
3105608;Barbacena;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
5204508;Caldas Novas;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3118304;Conselheiro Lafaiete;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3131307;Ipatinga;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4208302;Itapema;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3136702;Juiz de Fora;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3526704;Leme;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4312401;Montenegro;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3539301;Pirassununga;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3541406;Presidente Prudente;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
5218805;Rio Verde;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
5008305;Três Lagoas;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3170206;Uberlândia;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4322400;Uruguaiana;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3502101;Andradina;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3507506;Botucatu;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4305355;Charqueadas;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4306106;Cruz Alta;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
5003702;Dourados;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4307609;Estância Velha;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3127701;Governador Valadares;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4310330;Imbé;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4310603;Itaqui;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3527108;Lins;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4313508;Osório;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3147105;Pará de Minas;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3538006;Pindamonhangaba;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4317509;Santo Ângelo;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4318002;São Borja;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3162500;São João del Rei;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3554003;Tatuí;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3169901;Ubá;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3171303;Viçosa;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3502804;Araçatuba;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3506508;Birigui;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4304630;Capão da Canoa;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3122306;Divinópolis;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
4321600;Tramandaí;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
5221858;Valparaíso de Goiás;CLARO;Internet 500 Mega com Premiere;149,9;0;500 MEGA;0;0;Premiere;-;0; - ;-;19/12/2024
3105608;Barbacena;CLARO;Internet 500 Mega com Paramount+;140,73;0;500 MEGA;0;0;Paramount+;-;0; - ;-;19/12/2024
5204508;Caldas Novas;CLARO;Internet 500 Mega com Paramount+;140,73;0;500 MEGA;0;0;Paramount+;-;0; - ;-;19/12/2024
3118304;Conselheiro Lafaiete;CLARO;Internet 500 Mega com Paramount+;140,73;0;500 MEGA;0;0;Paramount+;-;0; - ;-;19/12/2024
3131307;Ipatinga;CLARO;Internet 500 Mega com Paramount+;140,73;0;500 MEGA;0;0;Paramount+;-;0; - ;-;19/12/2024
4208302;Itapema;CLARO;Internet 500 Mega com Paramount+;140,73;0;500 MEGA;0;0;Paramount+;-;0; - ;-;19/12/2024
